geoid,age,race,population,registered,reg_frac
24037,18-34,Hispanic,1540,58,0.03766233766233766
24037,35-64,Native American,41,5,0.12195121951219512
24037,35-64,Asian,1367,75,0.0548646671543526
24037,35-64,Black,6125,1655,0.2702040816326531
24037,35-64,Other,329,987,3.0
24037,35-64,White,34910,23727,0.6796619879690633
24037,35-64,Hispanic,2224,66,0.029676258992805755
24037,65+,Native American,1,1,1.0
24037,65+,Asian,354,28,0.07909604519774012
24037,65+,Black,1900,557,0.2931578947368421
24037,65+,Other,26,264,10.153846153846153
24037,65+,White,11661,10031,0.8602178200840408
24037,65+,Hispanic,168,11,0.06547619047619048
24039,18-34,Native American,67,1,0.014925373134328358
24039,18-34,Asian,25,6,0.24
24039,18-34,Black,4976,489,0.09827170418006431
24039,18-34,Other,119,59,0.4957983193277311
24039,18-34,White,2564,1379,0.5378315132605305
24039,18-34,Hispanic,330,10,0.030303030303030304
24039,35-64,Native American,31,2,0.06451612903225806
24039,35-64,Asian,118,5,0.0423728813559322
24039,35-64,Black,3206,1013,0.3159700561447286
24039,35-64,Other,70,75,1.0714285714285714
24039,35-64,White,5578,3237,0.5803155252778773
24039,35-64,Hispanic,186,8,0.043010752688172046
24039,65+,Native American,1,0,0.0
24039,65+,Asian,1,8,8.0
24039,65+,Black,980,515,0.5255102040816326
24039,65+,Other,20,32,1.6
24039,65+,White,3148,2743,0.8713468869123253
24039,65+,Hispanic,33,1,0.030303030303030304
24041,18-34,Native American,8,0,0.0
24041,18-34,Asian,69,14,0.2028985507246377
24041,18-34,Black,759,335,0.4413702239789196
24041,18-34,Other,35,131,3.742857142857143
24041,18-34,White,4442,3281,0.7386312471859523
24041,18-34,Hispanic,533,52,0.0975609756097561
24041,35-64,Native American,46,2,0.043478260869565216
24041,35-64,Asian,274,21,0.07664233576642336
24041,35-64,Black,1454,572,0.39339752407152684
24041,35-64,Other,150,195,1.3
24041,35-64,White,11238,6880,0.6122085780387969
24041,35-64,Hispanic,837,39,0.04659498207885305
24041,65+,Native American,10,0,0.0
24041,65+,Asian,33,6,0.18181818181818182
24041,65+,Black,920,422,0.45869565217391306
24041,65+,Other,7,77,11.0
24041,65+,White,9556,7532,0.7881958978652156
24041,65+,Hispanic,126,14,0.1111111111111111
24043,18-34,Native American,27,3,0.1111111111111111
24043,18-34,Asian,684,46,0.06725146198830409
24043,18-34,Black,5125,531,0.10360975609756097
24043,18-34,Other,543,799,1.4714548802946592
24043,18-34,White,23674,15537,0.6562896004055081
24043,18-34,Hispanic,2092,126,0.06022944550669216
24043,35-64,Native American,108,5,0.046296296296296294
24043,35-64,Asian,1081,75,0.06938020351526364
24043,35-64,Black,6274,796,0.12687280841568377
24043,35-64,Other,552,1128,2.0434782608695654
24043,35-64,White,50230,30852,0.6142146127812065
24043,35-64,Hispanic,2348,134,0.05706984667802385
24043,65+,Native American,38,0,0.0
24043,65+,Asian,194,34,0.17525773195876287
24043,65+,Black,891,197,0.22109988776655443
24043,65+,Other,65,260,4.0
24043,65+,White,23738,19189,0.808366332462718
24043,65+,Hispanic,365,30,0.0821917808219178
24045,18-34,Native American,78,2,0.02564102564102564
24045,18-34,Asian,1019,101,0.09911678115799803
24045,18-34,Black,6906,1824,0.26411815812337097
24045,18-34,Other,428,432,1.0093457943925233
24045,18-34,White,17999,8771,0.4873048502694594
24045,18-34,Hispanic,1469,73,0.049693669162695714
24045,35-64,Native American,148,3,0.02027027027027027
24045,35-64,Asian,1157,154,0.1331028522039758
24045,35-64,Black,9290,2887,0.3107642626480086
24045,35-64,Other,550,583,1.06
24045,35-64,White,24119,16469,0.6828226709233385
24045,35-64,Hispanic,1613,87,0.05393676379417235
24045,65+,Native American,29,0,0.0
24045,65+,Asian,252,87,0.34523809523809523
24045,65+,Black,2963,1603,0.5410057374282822
24045,65+,Other,43,199,4.627906976744186
24045,65+,White,12398,11199,0.9032908533634457
24045,65+,Hispanic,173,18,0.10404624277456648
24047,18-34,Native American,33,2,0.06060606060606061
24047,18-34,Asian,51,10,0.19607843137254902
24047,18-34,Black,1222,556,0.45499181669394434
24047,18-34,Other,88,124,1.4090909090909092
24047,18-34,White,6701,5047,0.753171168482316
24047,18-34,Hispanic,465,12,0.025806451612903226
24047,35-64,Native American,30,3,0.1
24047,35-64,Asian,355,24,0.0676056338028169
24047,35-64,Black,2713,1132,0.41725027644673796
24047,35-64,Other,116,260,2.2413793103448274
24047,35-64,White,16410,11178,0.6811700182815357
24047,35-64,Hispanic,608,15,0.024671052631578948
24047,65+,Native American,7,6,0.8571428571428571
24047,65+,Asian,159,7,0.0440251572327044
24047,65+,Black,1192,676,0.5671140939597316
24047,65+,Other,9,108,12.0
24047,65+,White,12664,10547,0.8328332280480101
24047,65+,Hispanic,123,7,0.056910569105691054
24510,18-34,Native American,221,14,0.06334841628959276
24510,18-34,Asian,7457,696,0.09333512136247821
24510,18-34,Black,97783,32490,0.33226634486567197
24510,18-34,Other,3277,2414,0.7366493744278303
24510,18-34,White,58736,27861,0.47434282211931356
24510,18-34,Hispanic,9503,636,0.06692623382089867
24510,35-64,Native American,884,22,0.024886877828054297
24510,35-64,Asian,5117,399,0.07797537619699042
24510,35-64,Black,143620,64374,0.4482244812700181
24510,35-64,Other,4008,3114,0.7769461077844312
24510,35-64,White,64063,40997,0.639948176014236
24510,35-64,Hispanic,9938,555,0.05584624672972429
24510,65+,Native American,380,16,0.042105263157894736
24510,65+,Asian,1280,158,0.1234375
24510,65+,Black,53032,33439,0.6305438225976768
24510,65+,Other,367,944,2.5722070844686646
24510,65+,White,26709,19705,0.7377662960050919
24510,65+,Hispanic,1311,153,0.11670480549199085
25001,18-34,Native American,257,13,0.05058365758754864
25001,18-34,Asian,742,27,0.03638814016172507
25001,18-34,Black,1452,58,0.03994490358126722
25001,18-34,Other,535,587,1.097196261682243
25001,18-34,White,29395,19683,0.6696036740942337
25001,18-34,Hispanic,1667,64,0.03839232153569286
25001,35-64,Native American,655,18,0.02748091603053435
25001,35-64,Asian,1224,45,0.03676470588235294
25001,35-64,Black,2512,124,0.04936305732484077
25001,35-64,Other,980,1184,1.2081632653061225
25001,35-64,White,76105,46825,0.6152683792129295
25001,35-64,Hispanic,2227,120,0.05388414907947912
25001,65+,Native American,167,8,0.04790419161676647
25001,65+,Asian,338,23,0.06804733727810651
25001,65+,Black,589,86,0.1460101867572156
25001,65+,Other,328,571,1.7408536585365855
25001,65+,White,61712,53993,0.8749189784806845
25001,65+,Hispanic,469,50,0.10660980810234541
25003,18-34,Native American,83,2,0.024096385542168676
25003,18-34,Asian,641,14,0.0218408736349454
25003,18-34,Black,1233,63,0.051094890510948905
25003,18-34,Other,754,382,0.506631299734748
25003,18-34,White,21287,11175,0.5249682905059426
25003,18-34,Hispanic,1852,96,0.05183585313174946
25003,35-64,Native American,112,6,0.05357142857142857
25003,35-64,Asian,702,30,0.042735042735042736
25003,35-64,Black,884,128,0.14479638009049775
25003,35-64,Other,701,715,1.0199714693295292
25003,35-64,White,46849,26815,0.5723708083416935
25003,35-64,Hispanic,1957,133,0.06796116504854369
25003,65+,Native American,29,0,0.0
25003,65+,Asian,153,15,0.09803921568627451
25003,65+,Black,290,48,0.16551724137931034
25003,65+,Other,34,246,7.235294117647059
25003,65+,White,27927,22626,0.810183693200129
25003,65+,Hispanic,228,39,0.17105263157894737
25005,18-34,Native American,75,13,0.17333333333333334
25005,18-34,Asian,2818,172,0.06103619588360539
25005,18-34,Black,5587,488,0.08734562376946482
25005,18-34,Other,8093,3481,0.4301247992091931
25005,18-34,White,97990,55995,0.5714358608021227
25005,18-34,Hispanic,12852,2164,0.16837846249610955
25005,35-64,Native American,124,21,0.1693548387096774
25005,35-64,Asian,4209,307,0.07293894036588264
25005,35-64,Black,7206,748,0.10380238689980571
25005,35-64,Other,9922,5888,0.5934287442047974
25005,35-64,White,197546,120634,0.6106628329604245
25005,35-64,Hispanic,13025,3136,0.24076775431861805
25005,65+,Native American,74,3,0.04054054054054054
25005,65+,Asian,924,117,0.1266233766233766
25005,65+,Black,1435,182,0.12682926829268293
25005,65+,Other,2135,1864,0.8730679156908665
25005,65+,White,87157,69820,0.8010831029062496
25005,65+,Hispanic,2200,975,0.4431818181818182
25007,18-34,Native American,50,0,0.0
25007,18-34,Asian,22,7,0.3181818181818182
25007,18-34,Black,187,10,0.053475935828877004
25007,18-34,Other,97,54,0.5567010309278351
25007,18-34,White,2514,1310,0.5210819411296739
25007,18-34,Hispanic,190,11,0.05789473684210526
25007,35-64,Native American,42,9,0.21428571428571427
25007,35-64,Asian,2,11,5.5
25007,35-64,Black,305,39,0.12786885245901639
25007,35-64,Other,145,125,0.8620689655172413
25007,35-64,White,6447,3498,0.542577943229409
25007,35-64,Hispanic,131,29,0.22137404580152673
25007,65+,Native American,5,2,0.4
25007,65+,Asian,3,9,3.0
25007,65+,Black,160,26,0.1625
25007,65+,Other,53,94,1.7735849056603774
25007,65+,White,3706,3074,0.829465731246627
25007,65+,Hispanic,114,12,0.10526315789473684
25009,18-34,Native American,246,7,0.028455284552845527
25009,18-34,Asian,4657,730,0.1567532746403264
25009,18-34,Black,6321,679,0.10741971207087486
25009,18-34,Other,15111,4741,0.31374495400701474
25009,18-34,White,108181,67987,0.6284560135328755
25009,18-34,Hispanic,47337,9773,0.20645583792804784
25009,35-64,Native American,553,10,0.018083182640144666
25009,35-64,Asian,8452,1422,0.16824420255560815
25009,35-64,Black,9070,1131,0.124696802646086
25009,35-64,Other,17527,8303,0.473726250927141
25009,35-64,White,241240,147988,0.6134471895208091
25009,35-64,Hispanic,53584,13642,0.25459092266348166
25009,65+,Native American,130,3,0.023076923076923078
25009,65+,Asian,1831,467,0.2550518842162753
25009,65+,Black,2007,305,0.1519681116093672
25009,65+,Other,2823,2348,0.8317392844491676
25009,65+,White,116201,97070,0.835362862625967
25009,65+,Hispanic,10461,4521,0.43217665615141954
25011,18-34,Native American,78,0,0.0
25011,18-34,Asian,170,15,0.08823529411764706
25011,18-34,Black,289,17,0.058823529411764705
25011,18-34,Other,362,219,0.6049723756906077
25011,18-34,White,11749,6685,0.5689845944335689
25011,18-34,Hispanic,837,55,0.06571087216248507
25011,35-64,Native American,81,3,0.037037037037037035
25011,35-64,Asian,378,12,0.031746031746031744
25011,35-64,Black,287,23,0.08013937282229965
25011,35-64,Other,250,364,1.456
25011,35-64,White,28349,16359,0.577057391795125
25011,35-64,Hispanic,855,57,0.06666666666666667
25011,65+,Native American,18,1,0.05555555555555555
25011,65+,Asian,94,3,0.031914893617021274
25011,65+,Black,69,8,0.11594202898550725
25011,65+,Other,10,106,10.6
25011,65+,White,14583,13157,0.9022149077693205
25011,65+,Hispanic,160,16,0.1
25013,18-34,Native American,217,6,0.027649769585253458
25013,18-34,Asian,2633,188,0.07140144322066085
25013,18-34,Black,9262,2220,0.23968905204059598
25013,18-34,Other,4940,3184,0.6445344129554655
25013,18-34,White,63412,34703,0.5472623478206018
25013,18-34,Hispanic,34564,9712,0.280985996991089
25013,35-64,Native American,377,8,0.021220159151193633
25013,35-64,Asian,3771,296,0.0784937682312384
25013,35-64,Black,12278,3517,0.2864473041211924
25013,35-64,Other,5722,5152,0.9003844809507165
25013,35-64,White,124932,74872,0.5993020202990427
25013,35-64,Hispanic,36237,14258,0.39346524270772965
25013,65+,Native American,156,7,0.04487179487179487
25013,65+,Asian,1017,135,0.13274336283185842
25013,65+,Black,4237,1654,0.3903705451970734
25013,65+,Other,1120,1383,1.2348214285714285
25013,65+,White,63666,53942,0.8472654163917946
25013,65+,Hispanic,7633,4073,0.5336040875147386
25015,18-34,Native American,97,4,0.041237113402061855
25015,18-34,Asian,5054,118,0.02334784329244163
25015,18-34,Black,2126,53,0.02492944496707432
25015,18-34,Other,634,733,1.1561514195583595
25015,18-34,White,43261,14145,0.32696886341046205
25015,18-34,Hispanic,3832,160,0.04175365344467641
25015,35-64,Native American,85,4,0.047058823529411764
25015,35-64,Asian,1695,161,0.09498525073746313
25015,35-64,Black,1104,64,0.057971014492753624
25015,35-64,Other,511,1239,2.4246575342465753
25015,35-64,White,50476,31522,0.6244948094143752
25015,35-64,Hispanic,2463,226,0.09175801867641088
25015,65+,Native American,48,2,0.041666666666666664
25015,65+,Asian,513,90,0.17543859649122806
25015,65+,Black,225,25,0.1111111111111111
25015,65+,Other,104,393,3.7788461538461537
25015,65+,White,25496,23753,0.93163633511139
25015,65+,Hispanic,422,76,0.18009478672985782
25017,18-34,Native American,946,16,0.016913319238900635
25017,18-34,Asian,59585,8538,0.1432910967525384
25017,18-34,Black,24123,2616,0.10844422335530407
25017,18-34,Other,14624,11403,0.7797456236323851
25017,18-34,White,273751,156238,0.5707303352316522
25017,18-34,Hispanic,40025,4971,0.12419737663960025
25017,35-64,Native American,925,34,0.036756756756756756
25017,35-64,Asian,71304,15782,0.22133400650734883
25017,35-64,Black,30023,4265,0.1420577557206142
25017,35-64,Other,16619,21542,1.2962272098200855
25017,35-64,White,483875,301732,0.6235742702144149
25017,35-64,Hispanic,42709,6522,0.15270786016998758
25017,65+,Native American,364,9,0.024725274725274724
25017,65+,Asian,14155,4898,0.34602613917343694
25017,65+,Black,7123,1493,0.20960269549347185
25017,65+,Other,1848,5828,3.153679653679654
25017,65+,White,210782,174422,0.8274995018549971
25017,65+,Hispanic,6832,1974,0.2889344262295082
25019,18-34,Native American,1,0,0.0
25019,18-34,Asian,27,2,0.07407407407407407
25019,18-34,Black,270,11,0.040740740740740744
25019,18-34,Other,18,28,1.5555555555555556
25019,18-34,White,1858,1022,0.55005382131324
25019,18-34,Hispanic,221,45,0.20361990950226244
25019,35-64,Native American,21,1,0.047619047619047616
25019,35-64,Asian,23,0,0.0
25019,35-64,Black,310,31,0.1
25019,35-64,Other,30,71,2.3666666666666667
25019,35-64,White,4391,2670,0.6080619448872694
25019,35-64,Hispanic,139,81,0.5827338129496403
25019,65+,Native American,1,2,2.0
25019,65+,Asian,11,4,0.36363636363636365
25019,65+,Black,29,11,0.3793103448275862
25019,65+,Other,1,16,16.0
25019,65+,White,1586,1535,0.967843631778058
25019,65+,Hispanic,5,7,1.4
25021,18-34,Native American,224,10,0.044642857142857144
25021,18-34,Asian,19403,3672,0.1892490851930114
25021,18-34,Black,13338,2467,0.18496026390763232
25021,18-34,Other,3898,5121,1.3137506413545408
25021,18-34,White,106050,75038,0.7075719000471475
25021,18-34,Hispanic,9384,437,0.04656862745098039
25021,35-64,Native American,320,18,0.05625
25021,35-64,Asian,32544,6785,0.2084869714847591
25021,35-64,Black,18826,4087,0.21709338149367896
25021,35-64,Other,4534,10036,2.2134980149977945
25021,35-64,White,220633,149778,0.6788558375220388
25021,35-64,Hispanic,11504,625,0.054328929068150206
25021,65+,Native American,180,2,0.011111111111111112
25021,65+,Asian,7353,2759,0.37522099823201416
25021,65+,Black,4429,1493,0.3370964100248363
25021,65+,Other,404,2704,6.693069306930693
25021,65+,White,101969,85932,0.8427267110592435
25021,65+,Hispanic,1815,156,0.0859504132231405
25023,18-34,Native American,66,9,0.13636363636363635
25023,18-34,Asian,1406,57,0.04054054054054054
25023,18-34,Black,12552,2510,0.19996813256851498
25023,18-34,Other,4737,1988,0.4196748997255647
25023,18-34,White,76939,55986,0.7276673728538192
25023,18-34,Hispanic,5591,869,0.15542836701842247
25023,35-64,Native American,426,11,0.025821596244131457
25023,35-64,Asian,3213,125,0.03890445066915655
25023,35-64,Black,18255,4424,0.24234456313338812
25023,35-64,Other,6198,3775,0.6090674411100355
25023,35-64,White,179308,119705,0.6675943070024762
25023,35-64,Hispanic,6651,1343,0.2019245226281762
25023,65+,Native American,67,1,0.014925373134328358
25023,65+,Asian,815,72,0.08834355828220859
25023,65+,Black,4626,1464,0.3164721141374838
25023,65+,Other,1193,1285,1.077116512992456
25023,65+,White,82921,74863,0.9028231690404119
25023,65+,Hispanic,1277,420,0.3288958496476116
25025,18-34,Native American,621,8,0.01288244766505636
25025,18-34,Asian,28116,3701,0.1316332337459098
25025,18-34,Black,45757,13042,0.2850274274974321
25025,18-34,Other,15460,6046,0.39107373868046574
25025,18-34,White,160781,62727,0.3901393821409246
25025,18-34,Hispanic,59697,11125,0.18635777342245005
25025,35-64,Native American,846,12,0.014184397163120567
25025,35-64,Asian,20443,4087,0.19992173360074353
25025,35-64,Black,59193,21242,0.3588600003378778
25025,35-64,Other,17934,7550,0.4209880673580908
25025,35-64,White,130301,70090,0.5379083813631514
25025,35-64,Hispanic,62761,15085,0.24035627220726247
25025,65+,Native American,225,7,0.03111111111111111
25025,65+,Asian,7824,2770,0.35403885480572594
25025,65+,Black,20441,10232,0.500562594784991
25025,65+,Other,3147,2312,0.7346679377184621
25025,65+,White,53589,35500,0.6624493832689544
25025,65+,Hispanic,11553,5020,0.43451917250930494
25027,18-34,Native American,468,14,0.029914529914529916
25027,18-34,Asian,9770,1334,0.13654042988741044
25027,18-34,Black,10496,1269,0.1209032012195122
25027,18-34,Other,6969,5500,0.7892093557181805
25027,18-34,White,136026,79647,0.5855277667504741
25027,18-34,Hispanic,27716,5248,0.1893491124260355
25027,35-64,Native American,745,17,0.022818791946308724
25027,35-64,Asian,14854,2467,0.16608320990978861
25027,35-64,Black,13732,1969,0.1433877075444218
25027,35-64,Other,8885,9102,1.0244231851435004
25027,35-64,White,273341,168430,0.6161900336941769
25027,35-64,Hispanic,30796,6912,0.22444473308221846
25027,65+,Native American,210,9,0.04285714285714286
25027,65+,Asian,2996,632,0.2109479305740988
25027,65+,Black,2375,442,0.18610526315789475
25027,65+,Other,991,2186,2.2058526740665996
25027,65+,White,114928,97625,0.8494448698315467
25027,65+,Hispanic,5316,1947,0.3662528216704289
26001,18-34,Native American,7,0,0.0
26001,18-34,Asian,1,0,0.0
26001,18-34,Black,13,0,0.0
26001,18-34,Other,7,5,0.7142857142857143
26001,18-34,White,1131,792,0.7002652519893899
26001,18-34,Hispanic,44,1,0.022727272727272728
26001,35-64,Native American,22,4,0.18181818181818182
26001,35-64,Asian,12,0,0.0
26001,35-64,Black,17,4,0.23529411764705882
26001,35-64,Other,23,28,1.2173913043478262
26001,35-64,White,3988,2649,0.6642427281845537
26001,35-64,Hispanic,55,3,0.05454545454545454
26001,65+,Native American,19,0,0.0
26001,65+,Asian,6,1,0.16666666666666666
26001,65+,Black,6,7,1.1666666666666667
26001,65+,Other,7,21,3.0
26001,65+,White,3662,3201,0.8741125068268706
26001,65+,Hispanic,11,3,0.2727272727272727
26003,18-34,Native American,154,2,0.012987012987012988
26003,18-34,Asian,1,0,0.0
26003,18-34,Black,458,1,0.002183406113537118
26003,18-34,Other,5,10,2.0
26003,18-34,White,1101,659,0.5985467756584922
26003,18-34,Hispanic,66,0,0.0
26003,35-64,Native American,104,8,0.07692307692307693
